#,Date ,"Abs Pres, kPa (LGR S/N: 20853267, SEN S/N: 20853267)","Temp, °C (LGR S/N: 20853267, SEN S/N: 20853267)","Abs Pres Barom., kPa (LGR S/N: 21132118, SEN S/N: 21132118)",Sensor_Depth
31084,4/18/2023 5:30,102.591,15.76,100.956,0.167
31085,4/18/2023 5:45,102.61,15.76,100.971,0.167
31086,4/18/2023 6:00,102.629,15.76,100.993,0.167
31087,4/18/2023 6:15,102.653,15.664,101.028,0.166
31088,4/18/2023 6:30,102.682,15.664,101.066,0.165
31089,4/18/2023 6:45,102.729,15.664,101.261,0.15
31090,4/18/2023 7:00,102.715,15.569,101.336,0.141
31091,4/18/2023 7:15,102.734,15.569,101.356,0.141
31092,4/18/2023 7:30,102.734,15.569,101.367,0.14
31093,4/18/2023 7:45,102.724,15.569,101.448,0.13
31094,4/18/2023 8:00,102.739,15.473,101.466,0.13
31095,4/18/2023 8:15,102.758,15.473,101.489,0.13
31096,4/18/2023 8:30,102.758,15.473,101.526,0.126
31097,4/18/2023 8:45,102.786,15.473,101.546,0.127
31098,4/18/2023 9:00,102.796,15.473,101.552,0.127
31099,4/18/2023 9:15,102.767,15.473,101.572,0.122
31100,4/18/2023 9:30,102.786,15.664,101.561,0.125
31101,4/18/2023 9:45,102.79,15.76,101.626,0.119
31102,4/18/2023 10:00,102.766,15.855,101.583,0.121
31103,4/18/2023 10:15,102.79,15.951,101.585,0.123
31104,4/18/2023 10:30,102.766,16.046,101.589,0.12
31105,4/18/2023 10:45,102.731,16.332,101.57,0.119
31106,4/18/2023 11:00,102.725,16.618,101.541,0.121
31107,4/18/2023 11:15,102.677,16.808,101.522,0.118
31108,4/18/2023 11:30,102.667,16.999,101.54,0.115
31109,4/18/2023 11:45,102.633,17.094,101.513,0.114
31110,4/18/2023 12:00,102.623,17.284,101.5,0.115
31111,4/18/2023 12:15,102.578,17.57,101.464,0.114
31112,4/18/2023 12:30,102.562,17.855,101.464,0.112
31113,4/18/2023 12:45,102.542,18.045,101.452,0.111
31114,4/18/2023 13:00,102.521,18.236,101.437,0.111
31115,4/18/2023 13:15,102.506,18.331,101.404,0.113
31116,4/18/2023 13:30,102.495,18.521,101.413,0.111
31117,4/18/2023 13:45,102.486,18.521,101.38,0.113
31118,4/18/2023 14:00,102.482,18.426,101.361,0.115
31119,4/18/2023 14:15,102.457,18.521,101.372,0.111
31120,4/18/2023 14:30,102.476,18.521,101.358,0.114
31121,4/18/2023 14:45,102.448,18.521,101.356,0.112
31122,4/18/2023 15:00,102.437,18.711,101.33,0.113
31123,4/18/2023 15:15,102.412,18.806,101.298,0.114
31124,4/18/2023 15:30,102.393,18.806,101.311,0.111
31125,4/18/2023 15:45,102.384,18.806,101.296,0.111
31126,4/18/2023 16:00,102.39,18.711,101.289,0.112
31127,4/18/2023 16:15,102.401,18.521,101.265,0.116
31128,4/18/2023 16:30,102.402,18.331,101.278,0.115
31129,4/18/2023 16:45,102.413,18.14,101.291,0.115
31130,4/18/2023 17:00,102.437,18.045,101.259,0.12
31131,4/18/2023 17:15,102.429,17.855,101.289,0.116
31132,4/18/2023 17:30,102.44,17.665,101.27,0.119
31133,4/18/2023 17:45,102.464,17.57,101.279,0.121
31134,4/18/2023 18:00,102.47,17.475,101.282,0.121
31135,4/18/2023 18:15,102.475,17.379,101.249,0.125
31136,4/18/2023 18:30,102.499,17.284,101.265,0.126
31137,4/18/2023 18:45,102.509,17.284,101.265,0.127
31138,4/18/2023 19:00,102.524,17.189,101.257,0.129
31139,4/18/2023 19:15,102.538,17.094,101.246,0.132
31140,4/18/2023 19:30,102.557,17.094,101.256,0.133
31141,4/18/2023 19:45,102.591,16.999,101.298,0.132
31142,4/18/2023 20:00,102.61,16.999,101.278,0.136
31143,4/18/2023 20:15,102.644,16.903,101.304,0.137
31144,4/18/2023 20:30,102.653,16.903,101.308,0.137
31145,4/18/2023 20:45,102.687,16.808,101.312,0.14
31146,4/18/2023 21:00,102.706,16.808,101.336,0.14
31147,4/18/2023 21:15,102.72,16.713,101.352,0.14
31148,4/18/2023 21:30,102.739,16.713,101.359,0.141
31149,4/18/2023 21:45,102.744,16.618,101.381,0.139
31150,4/18/2023 22:00,102.735,16.618,101.395,0.137
31151,4/18/2023 22:15,102.759,16.523,101.429,0.136
31152,4/18/2023 22:30,102.778,16.523,101.405,0.14
31153,4/18/2023 22:45,102.778,16.523,101.435,0.137
31154,4/18/2023 23:00,102.806,16.523,101.464,0.137
31155,4/18/2023 23:15,102.812,16.427,101.471,0.137
31156,4/18/2023 23:30,102.849,16.427,101.473,0.141
31157,4/18/2023 23:45,102.868,16.427,101.473,0.142
31158,4/19/2023 0:00,102.855,16.332,101.48,0.14
31159,4/19/2023 0:15,102.864,16.332,101.491,0.14
31160,4/19/2023 0:30,102.873,16.332,101.489,0.141
31161,4/19/2023 0:45,102.86,16.237,101.502,0.139
31162,4/19/2023 1:00,102.86,16.237,101.492,0.14
31163,4/19/2023 1:15,102.869,16.237,101.466,0.143
31164,4/19/2023 1:30,102.846,16.141,101.461,0.141
31165,4/19/2023 1:45,102.846,16.141,101.446,0.143
31166,4/19/2023 2:00,102.855,16.141,101.469,0.142
31167,4/19/2023 2:15,102.865,16.141,101.444,0.145
31168,4/19/2023 2:30,102.851,16.046,101.458,0.142
31169,4/19/2023 2:45,102.87,16.046,101.437,0.146
31170,4/19/2023 3:00,102.87,16.046,101.449,0.145
31171,4/19/2023 3:15,102.889,16.046,101.472,0.145
31172,4/19/2023 3:30,102.908,16.046,101.467,0.147
31173,4/19/2023 3:45,102.913,15.951,101.469,0.147
31174,4/19/2023 4:00,102.941,15.951,101.497,0.147
31175,4/19/2023 4:15,102.96,15.951,101.503,0.149
31176,4/19/2023 4:30,102.96,15.951,101.509,0.148
31177,4/19/2023 4:45,102.97,15.951,101.515,0.149
31178,4/19/2023 5:00,102.994,15.855,101.522,0.15
31179,4/19/2023 5:15,103.012,15.855,101.534,0.151
31180,4/19/2023 5:30,103.05,15.855,101.567,0.151
31181,4/19/2023 5:45,103.088,15.855,101.573,0.155
31182,4/19/2023 6:00,103.117,15.855,101.606,0.154
31183,4/19/2023 6:15,103.126,15.855,101.65,0.151
31184,4/19/2023 6:30,103.15,15.76,101.693,0.149
31185,4/19/2023 6:45,103.169,15.76,101.796,0.14
31186,4/19/2023 7:00,103.169,15.76,101.822,0.138
31187,4/19/2023 7:15,103.178,15.76,101.888,0.132
31188,4/19/2023 7:30,103.192,15.855,101.93,0.129
31189,4/19/2023 7:45,103.202,15.855,101.975,0.125
31190,4/19/2023 8:00,103.211,15.855,101.997,0.124
31191,4/19/2023 8:15,103.211,15.855,102.005,0.123
31192,4/19/2023 8:30,103.23,15.855,102.029,0.123
31193,4/19/2023 8:45,103.23,15.855,102.032,0.122
31194,4/19/2023 9:00,103.24,15.855,102.033,0.123
31195,4/19/2023 9:15,103.221,15.855,102.064,0.118
31196,4/19/2023 9:30,103.254,15.951,102.08,0.12
31197,4/19/2023 9:45,103.23,16.046,102.108,0.115
31198,4/19/2023 10:00,103.244,16.141,102.11,0.116
31199,4/19/2023 10:15,103.248,16.237,102.093,0.118
31200,4/19/2023 10:30,103.238,16.427,102.108,0.115
31201,4/19/2023 10:45,103.228,16.618,102.082,0.117
31202,4/19/2023 11:00,103.213,16.713,102.089,0.115
31203,4/19/2023 11:15,103.207,16.999,102.076,0.115
31204,4/19/2023 11:30,103.196,17.189,102.091,0.113
31205,4/19/2023 11:45,103.176,17.379,102.094,0.111
31206,4/19/2023 12:00,103.152,17.475,102.066,0.111
31207,4/19/2023 12:15,103.136,17.76,102.052,0.111
31208,4/19/2023 12:30,103.121,17.855,102.046,0.11
31209,4/19/2023 12:45,103.11,18.045,102.033,0.11
31210,4/19/2023 13:00,103.095,18.14,102.005,0.111
31211,4/19/2023 13:15,103.09,18.236,101.987,0.113
31212,4/19/2023 13:30,103.075,18.331,101.991,0.111
31213,4/19/2023 13:45,103.064,18.521,101.979,0.111
31214,4/19/2023 14:00,103.064,18.521,101.977,0.111
31215,4/19/2023 14:15,103.051,18.426,101.953,0.112
31216,4/19/2023 14:30,103.064,18.521,101.943,0.115
31217,4/19/2023 14:45,103.074,18.521,101.908,0.119
31218,4/19/2023 15:00,103.045,18.521,101.898,0.117
31219,4/19/2023 15:15,103.022,18.426,101.896,0.115
31220,4/19/2023 15:30,103.003,18.426,101.89,0.114
31221,4/19/2023 15:45,103.022,18.426,101.862,0.118
31222,4/19/2023 16:00,103.009,18.331,101.885,0.115
31223,4/19/2023 16:15,103.014,18.236,101.876,0.116
31224,4/19/2023 16:30,103.018,18.331,101.901,0.114
31225,4/19/2023 16:45,103.024,18.236,101.886,0.116
31226,4/19/2023 17:00,103.024,18.236,101.89,0.116
31227,4/19/2023 17:15,103.02,18.14,101.911,0.113
31228,4/19/2023 17:30,103.044,18.045,101.908,0.116
31229,4/19/2023 17:45,103.049,17.95,101.892,0.118
31230,4/19/2023 18:00,103.045,17.855,101.881,0.119
31231,4/19/2023 18:15,103.055,17.855,101.893,0.119
31232,4/19/2023 18:30,103.079,17.76,101.886,0.122
31233,4/19/2023 18:45,103.084,17.665,101.908,0.12
31234,4/19/2023 19:00,103.103,17.665,101.885,0.124
31235,4/19/2023 19:15,103.137,17.57,101.894,0.127
31236,4/19/2023 19:30,103.166,17.57,101.972,0.122
31237,4/19/2023 19:45,103.19,17.475,102.009,0.121
31238,4/19/2023 20:00,103.214,17.379,102.02,0.122
31239,4/19/2023 20:15,103.233,17.379,102.032,0.123
31240,4/19/2023 20:30,103.267,17.284,102.074,0.122
31241,4/19/2023 20:45,103.272,17.189,102.065,0.123
31242,4/19/2023 21:00,103.31,17.189,102.07,0.127
31243,4/19/2023 21:15,103.315,17.094,102.063,0.128
31244,4/19/2023 21:30,103.306,17.094,102.063,0.127
31245,4/19/2023 21:45,103.302,16.999,102.052,0.128
31246,4/19/2023 22:00,103.311,16.999,102.054,0.128
31247,4/19/2023 22:15,103.302,16.999,102.039,0.129
31248,4/19/2023 22:30,103.297,16.903,102.033,0.129
31249,4/19/2023 22:45,103.326,16.903,102.032,0.132
31250,4/19/2023 23:00,103.335,16.903,102.054,0.131
31251,4/19/2023 23:15,103.331,16.808,102.062,0.13
31252,4/19/2023 23:30,103.34,16.808,102.056,0.131
31253,4/19/2023 23:45,103.34,16.808,102.055,0.131
31254,4/20/2023 0:00,103.365,16.713,102.073,0.132
31255,4/20/2023 0:15,103.374,16.713,102.068,0.133
31256,4/20/2023 0:30,103.374,16.713,102.077,0.132
31257,4/20/2023 0:45,103.355,16.713,102.062,0.132
31258,4/20/2023 1:00,103.351,16.618,102.064,0.131
31259,4/20/2023 1:15,103.341,16.618,102.06,0.131
31260,4/20/2023 1:30,103.341,16.618,102.038,0.133
31261,4/20/2023 1:45,103.337,16.523,102.009,0.136
31262,4/20/2023 2:00,103.327,16.523,102.006,0.135
31263,4/20/2023 2:15,103.346,16.523,102.031,0.134
31264,4/20/2023 2:30,103.346,16.523,102.023,0.135
31265,4/20/2023 2:45,103.356,16.523,102.007,0.138
31266,4/20/2023 3:00,103.361,16.427,101.998,0.139
31267,4/20/2023 3:15,103.352,16.427,102.009,0.137
31268,4/20/2023 3:30,103.361,16.427,101.996,0.139
31269,4/20/2023 3:45,103.38,16.427,102.017,0.139
31270,4/20/2023 4:00,103.357,16.332,102.023,0.136
31271,4/20/2023 4:15,103.366,16.332,102.007,0.139
31272,4/20/2023 4:30,103.376,16.332,102.012,0.139
31273,4/20/2023 4:45,103.395,16.332,102.044,0.138
31274,4/20/2023 5:00,103.39,16.237,102.044,0.137
31275,4/20/2023 5:15,103.409,16.237,102.045,0.139
31276,4/20/2023 5:30,103.428,16.237,102.069,0.139
31277,4/20/2023 5:45,103.447,16.237,102.089,0.139
31278,4/20/2023 6:00,103.466,16.237,102.119,0.138
31279,4/20/2023 6:15,103.48,16.141,102.143,0.137
31280,4/20/2023 6:30,103.499,16.141,102.164,0.136
31281,4/20/2023 6:45,103.518,16.141,102.244,0.13
31282,4/20/2023 7:00,103.518,16.141,102.265,0.128
31283,4/20/2023 7:15,103.518,16.141,102.309,0.123
31284,4/20/2023 7:30,103.528,16.141,102.356,0.12
31285,4/20/2023 7:45,103.528,16.141,102.371,0.118
31286,4/20/2023 8:00,103.528,16.141,102.391,0.116
31287,4/20/2023 8:15,103.551,16.237,102.388,0.119
31288,4/20/2023 8:30,103.542,16.237,102.426,0.114
31289,4/20/2023 8:45,103.542,16.237,102.402,0.116
31290,4/20/2023 9:00,103.532,16.237,102.413,0.114
31291,4/20/2023 9:15,103.537,16.332,102.417,0.114
31292,4/20/2023 9:30,103.551,16.427,102.436,0.114
31293,4/20/2023 9:45,103.536,16.523,102.402,0.116
31294,4/20/2023 10:00,103.521,16.618,102.394,0.115
31295,4/20/2023 10:15,103.511,16.808,102.371,0.116
31296,4/20/2023 10:30,103.496,16.903,102.382,0.114
31297,4/20/2023 10:45,103.457,17.094,102.35,0.113
31298,4/20/2023 11:00,103.428,17.284,102.328,0.112
31299,4/20/2023 11:15,103.404,17.379,102.301,0.113
31300,4/20/2023 11:30,103.374,17.57,102.265,0.113
31301,4/20/2023 11:45,103.35,17.665,102.238,0.114
31302,4/20/2023 12:00,103.32,17.855,102.23,0.111
31303,4/20/2023 12:15,103.286,17.95,102.191,0.112
31304,4/20/2023 12:30,103.271,18.045,102.19,0.11
31305,4/20/2023 12:45,103.257,18.14,102.155,0.113
31306,4/20/2023 13:00,103.265,18.331,102.153,0.114
31307,4/20/2023 13:15,103.231,18.426,102.16,0.109
31308,4/20/2023 13:30,103.216,18.521,102.14,0.11
31309,4/20/2023 13:45,103.225,18.521,102.148,0.11
31310,4/20/2023 14:00,103.201,18.616,102.129,0.11
31311,4/20/2023 14:15,103.182,18.616,102.132,0.107
31312,4/20/2023 14:30,103.163,18.616,102.111,0.107
31313,4/20/2023 14:45,103.157,18.711,102.099,0.108
31314,4/20/2023 15:00,103.157,18.711,102.088,0.109
31315,4/20/2023 15:15,103.148,18.711,102.086,0.108
31316,4/20/2023 15:30,103.138,18.711,102.063,0.11
31317,4/20/2023 15:45,103.138,18.711,102.071,0.109
31318,4/20/2023 16:00,103.138,18.711,102.085,0.108
31319,4/20/2023 16:15,103.123,18.806,102.067,0.108
31320,4/20/2023 16:30,103.119,18.711,102.073,0.107
31321,4/20/2023 16:45,103.129,18.711,102.065,0.109
31322,4/20/2023 17:00,103.129,18.711,102.054,0.11
31323,4/20/2023 17:15,103.125,18.616,102.062,0.109
31324,4/20/2023 17:30,103.125,18.616,102.038,0.111
31325,4/20/2023 17:45,103.121,18.521,102.025,0.112
31326,4/20/2023 18:00,103.117,18.426,102.029,0.111
31327,4/20/2023 18:15,103.107,18.426,102.034,0.11
31328,4/20/2023 18:30,103.132,18.331,102.028,0.113
31329,4/20/2023 18:45,103.118,18.236,102.02,0.112
31330,4/20/2023 19:00,103.133,18.14,102.012,0.115
31331,4/20/2023 19:15,103.158,18.045,102.059,0.112
31332,4/20/2023 19:30,103.177,18.045,102.057,0.114
31333,4/20/2023 19:45,103.201,17.95,102.076,0.115
31334,4/20/2023 20:00,103.206,17.855,102.062,0.117
31335,4/20/2023 20:15,103.225,17.855,102.061,0.119
31336,4/20/2023 20:30,103.221,17.76,102.069,0.118
31337,4/20/2023 20:45,103.231,17.76,102.072,0.118
31338,4/20/2023 21:00,103.236,17.665,102.063,0.12
31339,4/20/2023 21:15,103.246,17.665,102.075,0.12
31340,4/20/2023 21:30,103.241,17.57,102.069,0.12
31341,4/20/2023 21:45,103.26,17.57,102.081,0.12
31342,4/20/2023 22:00,103.237,17.475,102.06,0.12
31343,4/20/2023 22:15,103.237,17.475,102.05,0.121
31344,4/20/2023 22:30,103.252,17.379,102.051,0.123
31345,4/20/2023 22:45,103.233,17.379,102.059,0.12
31346,4/20/2023 23:00,103.257,17.284,102.044,0.124
31347,4/20/2023 23:15,103.238,17.284,102.026,0.124
31348,4/20/2023 23:30,103.229,17.284,102.004,0.125
31349,4/20/2023 23:45,103.225,17.189,101.993,0.126
31350,4/21/2023 0:00,103.234,17.189,101.985,0.128
31351,4/21/2023 0:15,103.225,17.189,101.992,0.126
31352,4/21/2023 0:30,103.234,17.189,101.977,0.128
31353,4/21/2023 0:45,103.23,17.094,101.977,0.128
31354,4/21/2023 1:00,103.239,17.094,101.984,0.128
31355,4/21/2023 1:15,103.239,17.094,101.972,0.129
31356,4/21/2023 1:30,103.226,16.999,101.96,0.129
31357,4/21/2023 1:45,103.226,16.999,101.947,0.131
31358,4/21/2023 2:00,103.235,16.999,101.969,0.129
31359,4/21/2023 2:15,103.231,16.903,101.958,0.13
31360,4/21/2023 2:30,103.231,16.903,101.939,0.132
31361,4/21/2023 2:45,103.221,16.903,101.957,0.129
31362,4/21/2023 3:00,103.227,16.808,101.949,0.131
31363,4/21/2023 3:15,103.217,16.808,101.943,0.13
31364,4/21/2023 3:30,103.217,16.808,101.945,0.13
31365,4/21/2023 3:45,103.241,16.713,101.921,0.135
31366,4/21/2023 4:00,103.213,16.713,101.928,0.131
31367,4/21/2023 4:15,103.241,16.713,101.934,0.133
31368,4/21/2023 4:30,103.228,16.618,101.925,0.133
31369,4/21/2023 4:45,103.247,16.618,101.934,0.134
31370,4/21/2023 5:00,103.261,16.523,101.93,0.136
31371,4/21/2023 5:15,103.261,16.523,101.956,0.133
31372,4/21/2023 5:30,103.261,16.523,101.956,0.133
31373,4/21/2023 5:45,103.247,16.427,101.952,0.132
31374,4/21/2023 6:00,103.257,16.427,101.961,0.132
31375,4/21/2023 6:15,103.266,16.427,101.989,0.13
31376,4/21/2023 6:30,103.276,16.427,102.013,0.129
31377,4/21/2023 6:45,103.295,16.427,102.06,0.126
31378,4/21/2023 7:00,103.285,16.427,102.088,0.122
31379,4/21/2023 7:15,103.304,16.427,102.126,0.12
31380,4/21/2023 7:30,103.295,16.427,102.16,0.116
31381,4/21/2023 7:45,103.304,16.427,102.156,0.117
31382,4/21/2023 8:00,103.285,16.427,102.15,0.116
31383,4/21/2023 8:15,103.271,16.523,102.15,0.114
31384,4/21/2023 8:30,103.261,16.523,102.158,0.113
31385,4/21/2023 8:45,103.242,16.523,102.137,0.113
31386,4/21/2023 9:00,103.214,16.523,102.104,0.113
31387,4/21/2023 9:15,103.204,16.523,,
31388,4/21/2023 9:30,103.209,16.618,,
31389,4/21/2023 9:45,103.175,16.713,,
31390,4/21/2023 10:00,103.346,19.377,102.037,0.134
31391,4/21/2023 10:15,103.324,17.95,102.022,0.133
31392,4/21/2023 10:30,103.288,17.76,102.001,0.131
31393,4/21/2023 10:45,103.25,17.76,101.964,0.131
31394,4/21/2023 11:00,103.235,17.855,101.939,0.132
31395,4/21/2023 11:15,103.209,18.14,101.951,0.128
31396,4/21/2023 11:30,103.194,18.236,101.911,0.131
31397,4/21/2023 11:45,103.17,18.331,101.912,0.129
31398,4/21/2023 12:00,103.155,18.426,101.892,0.129
31399,4/21/2023 12:15,103.111,18.521,101.881,0.126
31400,4/21/2023 12:30,103.087,18.616,101.864,0.125
31401,4/21/2023 12:45,103.068,18.616,101.819,0.128
31402,4/21/2023 13:00,103.049,18.616,101.789,0.129
31403,4/21/2023 13:15,103.055,18.521,101.813,0.127
31404,4/21/2023 13:30,103.045,18.521,101.794,0.128
31405,4/21/2023 13:45,103.036,18.521,101.788,0.127
31406,4/21/2023 14:00,102.994,18.426,101.753,0.127
31407,4/21/2023 14:15,102.994,18.426,101.726,0.13
31408,4/21/2023 14:30,102.956,18.426,101.71,0.127
31409,4/21/2023 14:45,102.937,18.426,101.688,0.128
31410,4/21/2023 15:00,102.918,18.426,101.686,0.126
31411,4/21/2023 15:15,102.899,18.426,101.669,0.126
31412,4/21/2023 15:30,102.912,18.521,101.662,0.128
31413,4/21/2023 15:45,102.893,18.521,101.655,0.126
31414,4/21/2023 16:00,102.893,18.521,101.668,0.125
31415,4/21/2023 16:15,102.893,18.521,101.646,0.127
31416,4/21/2023 16:30,102.903,18.521,101.662,0.127
31417,4/21/2023 16:45,102.893,18.521,101.628,0.129
31418,4/21/2023 17:00,102.88,18.426,101.631,0.128
31419,4/21/2023 17:15,102.904,18.331,101.637,0.129
31420,4/21/2023 17:30,102.895,18.331,101.644,0.128
31421,4/21/2023 17:45,102.895,18.331,101.628,0.129
31422,4/21/2023 18:00,102.891,18.236,101.615,0.13
31423,4/21/2023 18:15,102.9,18.236,101.616,0.131
31424,4/21/2023 18:30,102.906,18.14,101.619,0.131
31425,4/21/2023 18:45,102.921,18.045,101.619,0.133
31426,4/21/2023 19:00,102.926,17.95,101.623,0.133
31427,4/21/2023 19:15,102.922,17.855,101.605,0.135
31428,4/21/2023 19:30,102.918,17.76,101.575,0.137
31429,4/21/2023 19:45,102.927,17.76,101.567,0.139
31430,4/21/2023 20:00,102.914,17.665,101.58,0.136
31431,4/21/2023 20:15,102.929,17.57,101.554,0.14
31432,4/21/2023 20:30,102.938,17.57,101.562,0.141
31433,4/21/2023 20:45,102.934,17.475,101.554,0.141
31434,4/21/2023 21:00,102.915,17.475,101.532,0.141
31435,4/21/2023 21:15,102.911,17.379,101.539,0.14
31436,4/21/2023 21:30,102.901,17.379,101.539,0.139
31437,4/21/2023 21:45,102.897,17.284,101.528,0.14
31438,4/21/2023 22:00,102.907,17.284,101.505,0.143
31439,4/21/2023 22:15,102.916,17.284,101.516,0.143
31440,4/21/2023 22:30,102.903,17.189,101.515,0.142
31441,4/21/2023 22:45,102.903,17.189,101.497,0.144
31442,4/21/2023 23:00,102.898,17.094,101.497,0.143
31443,4/21/2023 23:15,102.87,17.094,101.489,0.141
31444,4/21/2023 23:30,102.86,17.094,101.467,0.142
31445,4/21/2023 23:45,102.847,16.999,101.466,0.141
31446,4/22/2023 0:00,102.818,16.999,101.418,0.143
31447,4/22/2023 0:15,102.799,16.999,101.41,0.142
31448,4/22/2023 0:30,102.771,16.999,101.386,0.141
31449,4/22/2023 0:45,102.738,16.903,101.347,0.142
31450,4/22/2023 1:00,102.738,16.903,101.334,0.143
31451,4/22/2023 1:15,102.748,16.903,101.343,0.143
31452,4/22/2023 1:30,102.757,16.903,101.348,0.144
31453,4/22/2023 1:45,102.744,16.808,101.317,0.146
31454,4/22/2023 2:00,102.734,16.808,101.301,0.146
31455,4/22/2023 2:15,102.725,16.808,101.268,0.149
31456,4/22/2023 2:30,102.725,16.808,101.289,0.147
31457,4/22/2023 2:45,102.749,16.713,101.298,0.148
31458,4/22/2023 3:00,102.739,16.713,101.287,0.148
31459,4/22/2023 3:15,102.711,16.713,101.254,0.149
31460,4/22/2023 3:30,102.701,16.713,101.25,0.148
31461,4/22/2023 3:45,102.673,16.713,101.198,0.151
31462,4/22/2023 4:00,102.697,16.618,101.206,0.152
31463,4/22/2023 4:15,102.678,16.618,101.19,0.152
31464,4/22/2023 4:30,102.678,16.618,101.191,0.152
31465,4/22/2023 4:45,102.65,16.618,101.175,0.151
31466,4/22/2023 5:00,102.659,16.618,101.17,0.152
31467,4/22/2023 5:15,102.64,16.618,101.143,0.153
31468,4/22/2023 5:30,102.674,16.523,101.182,0.152
31469,4/22/2023 5:45,102.683,16.523,101.187,0.153
31470,4/22/2023 6:00,102.655,16.523,101.169,0.152
31471,4/22/2023 6:15,102.645,16.523,101.17,0.151
31472,4/22/2023 6:30,102.626,16.523,101.175,0.148
31473,4/22/2023 6:45,102.617,16.523,101.164,0.148
31474,4/22/2023 7:00,102.645,16.523,101.176,0.15
31475,4/22/2023 7:15,102.645,16.523,101.248,0.143
31476,4/22/2023 7:30,102.579,16.523,101.186,0.142
31477,4/22/2023 7:45,102.56,16.523,101.184,0.141
31478,4/22/2023 8:00,102.564,16.618,101.209,0.138
31479,4/22/2023 8:15,102.574,16.618,101.23,0.137
31480,4/22/2023 8:30,102.546,16.618,101.233,0.134
31481,4/22/2023 8:45,102.578,16.713,101.273,0.133
31482,4/22/2023 9:00,102.54,16.713,101.261,0.131
31483,4/22/2023 9:15,102.573,16.808,101.282,0.132
31484,4/22/2023 9:30,102.507,16.808,101.232,0.13
31485,4/22/2023 9:45,102.483,16.903,101.223,0.129
31486,4/22/2023 10:00,102.445,16.903,101.201,0.127
31487,4/22/2023 10:15,102.402,16.999,101.141,0.129
31488,4/22/2023 10:30,102.415,17.094,101.181,0.126
31489,4/22/2023 10:45,102.409,17.379,101.173,0.126
31490,4/22/2023 11:00,102.393,17.665,101.144,0.128
31491,4/22/2023 11:15,102.354,17.855,101.151,0.123
31492,4/22/2023 11:30,102.367,17.95,101.138,0.126
31493,4/22/2023 11:45,102.348,17.95,101.147,0.123
31494,4/22/2023 12:00,102.312,17.76,101.092,0.125
31495,4/22/2023 12:15,102.283,17.76,101.063,0.125
31496,4/22/2023 12:30,102.274,17.76,101.06,0.124
31497,4/22/2023 12:45,102.279,17.665,101.058,0.125
31498,4/22/2023 13:00,102.289,17.665,101.068,0.125
31499,4/22/2023 13:15,102.308,17.665,101.065,0.127
31500,4/22/2023 13:30,102.298,17.665,101.076,0.125
31501,4/22/2023 13:45,102.378,17.76,101.12,0.128
31502,4/22/2023 14:00,102.477,17.855,101.148,0.136
31503,4/22/2023 14:15,102.523,18.045,101.12,0.143
31504,4/22/2023 14:30,103.125,17.95,101.014,0.216
31505,4/22/2023 14:45,103.494,17.284,101.013,0.253
31506,4/22/2023 15:00,103.281,17.379,100.997,0.233
31507,4/22/2023 15:15,103.026,18.521,100.936,0.213
31508,4/22/2023 15:30,102.824,19.377,100.888,0.198
31509,4/22/2023 15:45,102.691,19.853,100.876,0.185
31510,4/22/2023 16:00,102.589,20.138,100.866,0.176
31511,4/22/2023 16:15,102.545,20.234,100.888,0.169
31512,4/22/2023 16:30,102.501,20.329,100.878,0.166
31513,4/22/2023 16:45,102.406,20.329,100.842,0.16
31514,4/22/2023 17:00,102.365,20.234,100.814,0.158
31515,4/22/2023 17:15,102.355,20.234,100.811,0.158
31516,4/22/2023 17:30,102.333,20.138,100.83,0.154
31517,4/22/2023 17:45,102.31,20.043,100.826,0.152
31518,4/22/2023 18:00,102.268,19.948,100.815,0.148
31519,4/22/2023 18:15,102.312,19.853,100.819,0.153
31520,4/22/2023 18:30,102.583,19.758,100.848,0.177
31521,4/22/2023 18:45,103.587,19.472,100.907,0.274
31522,4/22/2023 19:00,106.324,20.043,100.862,0.558
31523,4/22/2023 19:15,105.76,19.948,100.953,0.491
31524,4/22/2023 19:30,106.093,18.806,100.836,0.537
31525,4/22/2023 19:45,104.475,18.711,100.898,0.365
31526,4/22/2023 20:00,104.831,18.806,100.882,0.403
31527,4/22/2023 20:15,104.275,18.901,100.909,0.344
31528,4/22/2023 20:30,103.781,18.901,100.937,0.291
31529,4/22/2023 20:45,103.516,18.901,100.937,0.263
31530,4/22/2023 21:00,103.355,18.901,100.937,0.247
31531,4/22/2023 21:15,103.25,18.901,100.955,0.234
31532,4/22/2023 21:30,103.152,18.806,100.918,0.228
31533,4/22/2023 21:45,103.119,18.711,100.964,0.22
31534,4/22/2023 22:00,103.068,18.616,100.955,0.216
31535,4/22/2023 22:15,103.036,18.521,101.017,0.206
31536,4/22/2023 22:30,102.979,18.521,101.017,0.2
31537,4/22/2023 22:45,102.937,18.426,101.013,0.197
31538,4/22/2023 23:00,102.914,18.331,101.03,0.192
31539,4/22/2023 23:15,102.904,18.331,101.048,0.19
31540,4/22/2023 23:30,102.876,18.331,101.043,0.187
31541,4/22/2023 23:45,102.881,18.236,101.083,0.184
31542,4/23/2023 0:00,102.853,18.236,101.063,0.183
31543,4/23/2023 0:15,102.821,18.14,101.071,0.179
31544,4/23/2023 0:30,102.811,18.14,101.035,0.181
31545,4/23/2023 0:45,102.779,18.045,101.038,0.178
31546,4/23/2023 1:00,102.731,18.045,101.028,0.174
